date, pm25, pm10, o3, no2, so2, co
2020/4/10, 41, 34, 6, 4, 7, 2
2020/4/11, 76, 41, 7, 4, 8, 2
2020/4/12, 80, 46, 7, 6, 9, 2
2020/4/13, 90, 53, 8, 7, 11, 2
2020/4/14, 109, 58, 6, 7, 13, 2
2020/4/15, 130, 42, 8, 6, 5, 2
2020/4/16, 76, 50, 7, 3, 9, 2
2020/4/17, 92, 49, 5, 4, 9, 2
2020/4/18, 92, 36, 6, 2, 9, 2
2020/4/19, 66, 30, 5, 3, 11, 2
2020/4/20, 55, 42, 4, 8, 9, 3
2020/4/21, 65, 36, 5, 2, 9, 2
2020/4/22, 66, 28, 6, 2, 9, 2
2020/4/23, 51, 26, 5, 5, 8, 2
2020/4/24, 53, 34, 4, 5, 8, 2
2020/4/25, 67, , 6, 4, 9, 3
2020/4/26, 64, 57, 4, 5, 9, 2
2020/4/27, 62, 51, 6, 4, 9, 3
2020/4/28, 67, 27, 2, 5, 12, 5
2020/4/29, 51, 40, 5, 6, 13, 5
2020/4/30, 69, 36, 6, 3, 12, 2
2020/5/1, 63, 30, 5, 3, 12, 2
2020/5/2, 51, , , , , 
2020/5/4, 91, 60, 143, 7, 12, 4
2020/5/5, 94, 46, 9, 9, 10, 2
2020/5/6, 74, 57, 26, 11, 13, 3
2020/5/7, 88, 30, 20, 10, 20, 3
2020/5/8, 58, 43, 24, 11, 13, 2
2020/5/9, 65, 54, 25, 14, 15, 5
2020/5/10, 98, 48, 28, 12, 12, 4
2020/5/11, 65, 43, 31, 11, 12, 4
2020/5/12, 56, 33, 22, 9, 11, 3
2020/5/13, 48, 41, 34, 10, 13, 3
2020/5/14, 70, 41, 28, 12, 13, 3
2020/5/15, 56, 37, 28, 11, 11, 2
2020/5/16, 57, 34, 27, 12, 13, 3
2020/5/17, 55, 31, 25, 11, 11, 2
2020/5/18, 47, 51, 23, 9, 9, 2
2020/5/19, 59, 43, 21, 9, 12, 3
2020/5/20, 53, 40, 24, 9, 13, 3
2020/5/21, 41, 32, 28, 10, 12, 2
2020/5/22, 45, 34, 30, 11, 13, 2
2020/5/23, 36, 35, 23, 11, 13, 2
2020/5/24, 46, 32, 28, 11, 11, 2
2020/5/25, 47, 29, 29, 10, 10, 2
2020/5/26, 48, 30, 22, 11, 14, 3
2020/5/27, 51, 32, 24, 10, 11, 3
2020/5/28, 47, 26, 23, 10, 12, 2
2020/5/29, 30, 21, 30, 9, 14, 2
2020/5/30, 30, 25, 19, 5, 13, 2
2020/5/31, 18, 17, 17, 5, 13, 2
2020/6/1, 19, 12, 13, 4, 13, 2
2020/6/2, 18, 10, 14, 4, 12, 2
2020/6/3, 23, 17, 14, 5, 11, 1
2020/6/4, 25, 23, 17, 6, 11, 6
2020/6/5, 39, 26, 15, 6, 11, 4
2020/6/6, 46, 29, 12, 5, 12, 4
2020/6/7, 52, 34, 14, 5, 12, 3
2020/6/8, 57, 39, 14, 6, 11, 3
2020/6/9, 63, 33, 13, 5, 12, 3
2020/6/10, 52, 23, 12, 6, 12, 4
2020/6/11, 40, 24, 13, 5, 10, 2
2020/6/12, 44, 24, 14, 4, 9, 1
2020/6/13, 45, 21, 12, 4, 9, 2
2020/6/14, 34, 24, 12, 4, 11, 2
2020/6/15, 40, 28, 14, 4, 10, 2
2020/6/16, 48, 34, 12, 4, 11, 2
2020/6/17, 55, 33, 12, 4, 11, 2
2020/6/18, 50, 38, 12, 7, 11, 2
2020/6/19, 59, 32, 12, 8, 9, 2
2020/6/20, 53, 28, 12, 8, 11, 2
2020/6/21, 52, 26, 13, 7, 11, 2
2020/6/22, 48, 44, 16, 6, 10, 2
2020/6/23, 64, 37, 17, 7, 12, 2
2020/6/24, 59, 20, 14, 7, 12, 2
2020/6/25, 36, 19, 17, 6, 9, 2
2020/6/26, 45, 19, 15, 8, 9, 2
2020/6/27, 37, 16, 14, 7, 9, 2
2020/6/28, 36, 24, 16, 6, 9, 2
2020/6/29, 47, 23, 13, 6, 8, 2
2020/6/30, 46, 28, 13, 6, 9, 2
2020/1/1, 86, 31, 6, 7, 17, 9
2020/1/2, 46, 45, 8, 9, 13, 16
2020/1/3, 67, 63, 14, 10, 12, 22
2020/1/4, 106, 54, 11, 8, 13, 14
2020/1/5, 100, 36, 9, 5, 12, 4
2020/1/6, 55, 30, 10, 5, 11, 6
2020/1/7, 34, 40, 10, 10, 12, 13
2020/1/8, 69, 58, 12, 12, 12, 19
2020/1/9, 102, 56, 15, 7, 12, 7
2020/1/10, 87, 50, 15, 7, 11, 3
2020/1/11, 64, 54, 14, 11, 11, 11
2020/1/12, 87, 73, 21, 13, 11, 10
2020/1/13, 132, 71, 18, 12, 11, 4
2020/1/14, 131, 59, , 11, 11, 4
2020/1/15, 110, 58, 16, 11, 11, 7
2020/1/16, 102, 52, 14, 11, 10, 12
2020/1/17, 82, 37, 6, 7, 11, 7
2020/1/18, 50, 23, 7, 2, 10, 2
2020/1/19, 23, 37, 14, 4, 10, 3
2020/1/20, 53, 53, 15, 7, 11, 4
2020/1/21, 80, 44, 11, 4, 10, 4
2020/1/22, 70, 49, 12, 5, 10, 4
2020/1/23, 85, 50, 9, 9, 11, 7
2020/1/24, 87, 61, 13, 11, 13, 13
2020/1/25, 93, 65, 6, 16, 11, 14
2020/1/26, 106, 55, 16, 10, 11, 9
2020/1/27, 95, 62, 15, 11, 12, 9
2020/1/28, 123, 63, 17, 14, 13, 17
2020/1/29, 110, 64, 10, 13, 12, 15
2020/1/30, 104, 70, 13, 14, 16, 9
2020/1/31, 123, 62, 16, 6, 14, 3
2020/2/1, 114, 53, , 2, 8, 2
2020/2/2, 87, 49, 14, 3, 6, 2
2020/2/3, 75, 35, 10, 5, 9, 4
2020/2/4, 62, 40, 12, 5, 9, 5
2020/2/5, 67, 59, 12, 8, 10, 6
2020/2/6, 101, 59, 13, 10, 11, 5
2020/2/7, 108, 54, 13, 9, 9, 8
2020/2/8, 93, 55, , 6, 11, 8
2020/2/9, 91, 37, 15, 1, 9, 2
2020/2/10, 68, 45, 14, 3, 12, 3
2020/2/11, 69, 46, 11, 3, 10, 4
2020/2/12, 70, 64, 17, 10, 10, 4
2020/2/13, 88, 71, 16, 14, 11, 5
2020/2/14, 113, 77, 24, 15, 11, 8
2020/2/15, 129, 66, 17, 13, 11, 8
2020/2/16, 101, 68, 18, 14, 12, 11
2020/2/17, 97, 61, 18, 9, 10, 4
2020/2/18, 94, 64, 20, 9, 10, 4
2020/2/19, 97, 62, 17, 4, 11, 2
2020/2/20, 97, 41, 13, 6, 14, 3
2020/2/21, 44, 50, 12, 3, 9, 2
2020/2/22, 69, 47, 13, 3, 9, 3
2020/2/23, 67, 44, 15, 3, 8, 2
2020/2/24, 63, 57, 16, 8, 11, 5
2020/2/25, 85, 55, 14, 6, 12, 3
2020/2/26, 83, 51, 16, 5, 10, 2
2020/2/27, 71, 47, 18, 3, 8, 2
2020/2/28, 71, 57, 19, 5, 9, 3
2020/2/29, 79, 49, 16, 3, 10, 2
2020/3/1, 77, 50, 13, 4, 9, 2
2020/3/2, 87, 75, 7, 16, 10, 8
2020/3/3, 124, 60, 14, 9, 9, 6
2020/3/4, 78, 63, 14, 8, 9, 9
2020/3/5, 104, 49, 13, 7, 8, 4
2020/3/6, 82, 47, 13, 4, 9, 2
2020/3/7, 76, 43, 11, 5, 9, 3
2020/3/8, 75, 52, 16, 6, 8, 5
2020/3/9, 93, 44, 13, 2, 12, 3
2020/3/10, 88, 41, 13, 6, 8, 5
2020/3/11, 62, 47, 13, 8, 9, 13
2020/3/12, 93, 43, 14, 6, 8, 4
2020/3/13, 83, 47, 14, 6, 10, 5
2020/3/14, 72, 46, 15, 3, 8, 2
2020/3/15, 71, 34, 12, 2, 9, 2
2020/3/16, 64, 29, 11, 3, 7, 3
2020/3/17, 71, 31, 11, 4, 10, 4
2020/3/18, 85, 54, 15, 9, 11, 5
2020/3/19, 109, 55, 16, 4, 9, 3
2020/3/20, 107, 52, 18, 8, 10, 2
2020/3/21, 95, 36, 11, 5, 9, 3
2020/3/22, 79, 44, 11, 5, 6, 3
2020/3/23, 85, 52, 15, 6, 8, 13
2020/3/24, 96, 43, 12, 5, 8, 3
2020/3/25, 83, 45, 12, 4, 10, 2
2020/3/26, 95, 37, 6, 2, 9, 2
2020/3/27, 61, 39, 5, 5, 8, 2
2020/3/28, 71, 39, 6, 5, 9, 3
2020/3/29, 70, 36, 6, 2, 9, 2
2020/3/30, 61, 33, 7, 3, 8, 2
2020/3/31, 60, 37, 7, 3, 8, 2
2019/12/3, 64, 49, 12, 7, 14, 3
2019/12/4, 84, 63, 14, 9, 14, 3
2019/12/5, 127, 70, 14, 10, 14, 3
2019/12/6, 145, 49, 13, 8, 14, 4
2019/12/7, 94, 41, 10, 10, 14, 3
2019/12/8, 63, 43, 13, 11, 14, 4
2019/12/9, 68, 45, 11, 10, 14, 4
2019/12/10, 65, 57, 14, 13, 14, 3
2019/12/11, 85, 53, 13, 10, 11, 2
2019/12/12, 85, 52, 11, 10, 9, 3
2019/12/13, 88, 37, 8, 8, 8, 3
2019/12/14, 57, 40, 10, 9, 9, 3
2019/12/15, 68, 38, 9, 9, 9, 2
2019/12/16, 67, 41, 6, 9, 8, 1
2019/12/17, 53, , , , , 
2019/12/23, 83, 47, 9, 9, 29, 2
2019/12/24, 79, 53, 3, 10, 24, 4
2019/12/25, 94, , , , , 
2019/12/28, 85, 57, 5, 10, 19, 3
2019/12/29, 82, , , , , 
2021/1/31, , 66, 25, 9, 10, 5
2020/10/27, , 64, 11, 14, 9, 3
2020/5/3, , 60, 5, 8, 12, 3
2019/12/31, , 48, 9, 8, 22, 11
2019/12/2, , 38, 7, 7, 16, 3
2019/12/22, , 45, 6, 5, 22, 8
2019/12/27, , 49, 8, 5, 8, 1
