date, pm25, pm10, o3, no2, so2, co
2020/9/6, 40, 52, 14, 7, 2, 
2020/9/7, 60, 41, 14, 7, 2, 
2020/9/8, 46, 47, 15, 7, 3, 
2020/9/9, 53, 27, 14, 7, 3, 
2020/9/10, 33, , , , , 
2020/9/19, 66, 41, 15, 8, 6, 1
2020/9/20, 83, , 15, 5, 4, 
2020/9/22, 4, , , 3, , 
2020/9/24, 34, 21, 14, 7, 2, 
2020/9/25, 28, 28, 15, 7, 2, 
2020/9/26, 35, 24, 14, 7, 2, 
2020/9/27, 28, 60, 14, 7, 1, 
2020/9/28, 60, 53, 14, 7, 1, 
2020/9/29, 55, 67, 14, 7, 2, 
2020/9/30, 71, 50, 14, 7, 2, 
2020/4/2, 103, 59, 14, , 2, 
2020/4/3, 107, 55, 14, , 2, 
2020/4/4, 103, 55, 14, , 1, 
2020/4/5, 101, 63, 14, , 2, 
2020/4/6, 97, 47, 14, , 2, 
2020/4/7, 84, 49, 14, 1, 2, 
2020/4/8, 71, 59, 14, , 1, 
2020/4/9, 80, 49, 14, , 2, 
2020/4/10, 77, 49, 14, , 2, 
2020/4/11, 82, 51, 14, , 2, 
2020/4/12, 87, 52, 14, , 2, 
2020/4/13, 86, 49, 14, , 2, 
2020/4/14, 90, 64, 14, , 2, 
2020/4/15, 106, 60, 14, , 2, 
2020/4/16, 102, 53, 14, 1, 2, 
2020/4/17, 91, 56, 14, , 2, 
2020/4/18, 96, 47, 14, , 2, 
2020/4/19, 91, 37, 14, , 2, 
2020/4/20, 70, 43, 14, , 2, 
2020/4/21, 82, 49, 14, , 2, 
2020/4/22, 72, 59, 14, , 2, 
2020/4/23, 81, 51, 14, , 2, 
2020/4/24, 78, 44, 14, , 2, 
2020/4/25, 67, 47, 14, , 2, 
2020/4/26, 62, 52, 14, , 2, 
2020/4/27, 69, 54, 14, , 2, 
2020/4/28, 77, 41, 14, , 2, 
2020/4/29, 64, 43, 14, , 2, 
2020/4/30, 72, 57, 14, , 2, 
