date, pm25, pm10, o3, no2, so2, co
2020/9/30, 137, 120, 29, 14, 5, 7
2020/4/1, 103, 52, 14, 4, 7, 2
2020/4/2, 97, 49, 20, 5, 7, 3
2020/4/3, 90, 59, 18, 8, 8, 4
2020/4/4, 115, 76, 21, 8, 10, 4
2020/4/5, 135, 84, 20, 8, 10, 4
2020/4/6, 135, 70, 16, 5, 8, 3
2020/4/7, 90, 62, 18, 5, 8, 3
2020/4/8, 88, 62, 20, 7, 9, 4
2020/4/9, 102, 76, 22, 10, 11, 4
2020/4/10, 129, 78, 24, 7, 11, 4
2020/4/11, 127, 63, 20, 6, 7, 4
2020/4/12, 108, 81, 22, 8, 9, 4
2020/4/13, 131, 83, 27, 9, 7, 5
2020/4/14, 132, 107, 21, 10, 6, 5
2020/4/15, 134, 118, 25, 9, 8, 5
2020/4/16, 140, 65, 23, 4, 6, 3
2020/4/17, 77, 65, 23, 4, 6, 3
2020/4/18, 88, 45, 19, 8, 4, 4
2020/4/19, 89, 84, 15, 10, 6, 5
2020/4/20, 140, 59, 21, 6, 6, 4
2020/4/21, 117, 79, 26, 9, 7, 5
2020/4/22, 133, 75, 22, 8, 6, 4
2020/4/23, 128, 75, 31, 8, 6, 5
2020/4/24, 139, 53, 26, 5, 5, 3
2020/4/25, 74, 71, 18, 5, 5, 4
2020/4/26, 102, 34, 26, 3, 5, 4
2020/4/27, 81, 52, 31, 4, 6, 4
2020/4/28, 101, 67, 31, 5, 6, 4
2020/4/29, 130, 69, 33, 5, 6, 4
2020/4/30, 131, 85, 34, 5, 7, 5
2020/5/1, 145, 65, 28, 3, 6, 4
2020/5/2, 95, 50, 19, 5, 5, 4
2020/5/3, 93, 38, 27, 4, 6, 4
2020/5/4, 89, 67, 31, 7, 7, 5
2020/5/5, 127, 94, 31, 8, 8, 5
2020/5/6, 145, 49, 35, 6, 6, 4
2020/5/7, 89, 66, 43, 6, 7, 4
2020/5/8, 122, 73, 43, 5, 7, 5
2020/5/9, 139, 75, 24, 6, 6, 5
2020/5/10, 110, 55, 37, 8, 7, 5
2020/5/11, 116, 61, 38, 6, 10, 5
2020/5/12, 120, 86, 35, 9, 11, 6
2020/5/13, 157, 70, 39, 10, 7, 5
2020/5/14, 150, 69, 30, 12, 9, 6
2020/5/15, 113, 73, 38, 11, 11, 5
2020/5/16, 146, 91, 44, 15, 12, 7
2020/5/17, 171, 93, 46, 16, 13, 6
2020/5/18, 172, 105, 49, 20, 12, 8
2020/5/19, 177, 78, 44, 11, 12, 4
2020/5/20, 127, 80, 37, 13, 12, 5
2020/5/21, 112, 114, 56, 21, 24, 9
2020/5/22, 185, 97, 32, 20, 11, 5
2020/5/23, 134, 90, 35, 9, 11, 4
2020/5/24, 119, 87, 37, 10, 15, 6
2020/5/25, 126, 94, 29, 15, 9, 5
2020/5/26, 113, 93, 46, 8, 12, 5
2020/5/27, 105, 108, 26, 4, 7, 5
2020/5/28, 93, 25, 20, 4, 6, 4
2020/5/29, 66, 31, 27, 5, 6, 4
2020/5/30, 74, 30, 16, 3, 5, 4
2020/5/31, 130, 53, 25, 8, 9, 7
2020/6/1, 123, 67, 27, 7, 7, 5
2020/6/2, 123, 75, 34, 9, 10, 6
2020/6/3, 136, 83, 24, 12, 11, 7
2020/6/4, 152, 65, 30, 7, 8, 5
2020/6/5, 117, 61, 30, 7, 6, 6
2020/6/6, 98, 61, 21, 6, 7, 5
2020/6/7, 102, 69, 25, 8, 10, 6
2020/6/8, 126, 80, 28, 10, 10, 6
2020/6/9, 141, 83, 25, 10, 9, 6
2020/6/10, 132, 78, 29, 9, 11, 7
2020/6/11, 145, 77, 25, 9, 8, 6
2020/6/12, 173, 70, 14, 8, 5, 7
2020/6/13, 135, 75, 21, 7, 5, 7
2020/6/14, 172, 87, 25, 7, 6, 6
2020/6/15, 130, 85, 23, 7, 4, 6
2020/6/16, 100, 77, 22, 5, 7, 5
2020/6/17, 94, 70, 21, 6, 7, 5
2020/6/18, 98, 128, 15, 5, 6, 6
2020/6/19, 129, 78, 15, 8, 5, 5
2020/6/20, 100, 74, 14, 9, 5, 6
2020/6/21, 114, 66, 21, 8, 6, 6
2020/6/22, 162, 59, 13, 4, 6, 7
2020/6/23, 77, 59, 14, 4, 4, 6
2020/6/24, 129, 63, 13, 6, 5, 6
2020/6/25, 147, 82, 13, 5, 5, 6
2020/6/26, 146, 144, 10, 16, 5, 7
2020/6/27, 134, 159, 10, 7, 6, 5
2020/6/28, 124, 103, 13, 8, 6, 5
2020/6/29, 93, 71, 16, 4, 8, 7
2020/6/30, 138, 78, 16, 4, 4, 6
2020/1/1, 403, 403, 9, 22, 9, 23
