date, pm25, pm10, o3, no2, so2, co
2020/12/16, 176, 98, 13, 10, 2, 4
2020/12/17, 197, 98, 25, 11, 3, 4
2020/12/18, 181, 95, 26, 12, 3, 5
2020/12/19, 179, 210, 21, 26, 3, 12
2020/12/20, 278, 200, 25, 35, 9, 15
2020/12/21, 311, 155, 31, 24, 5, 16
2020/12/22, 227, 161, 23, 20, 1, 12
2020/12/23, 230, 152, 31, 19, 1, 11
2020/12/24, 263, 131, 37, 15, 2, 8
2020/12/25, 209, 120, 25, 14, 2, 9
2020/12/26, 199, 129, 24, 18, 2, 12
2020/12/27, 186, 118, 17, 11, 2, 5
2020/12/28, 159, 107, 21, 10, 4, 6
2020/12/29, 163, 100, 12, 11, 2, 8
2020/12/30, 168, 132, 10, 15, 2, 14
2020/12/31, 199, 259, 17, 22, 3, 29
2021/1/1, 295, 156, 8, 24, 3, 20
2021/1/2, 223, 110, 14, 18, 2, 11
2021/1/3, 176, 101, 14, 12, 3, 12
2020/7/1, 122, 74, 31, 7, 7, 4
2020/7/2, 133, 80, 23, 10, 4, 4
2020/7/3, 144, 86, 30, 8, 22, 4
2020/7/4, 151, 46, 32, 8, 34, 4
2020/7/5, 97, 68, 119, 8, 52, 2
2020/7/6, 94, 53, 22, 5, 21, 3
2020/7/7, 76, 34, 12, 7, 1, 3
2020/7/8, 60, 57, 18, 6, 15, 3
2020/7/9, 93, 60, 26, 6, 4, 3
2020/7/10, 110, 43, 25, 5, 14, 3
2020/7/11, 82, 52, 27, 4, 22, 2
2020/7/12, 83, 56, 28, 4, 1, 2
2020/7/13, 105, 63, 31, 6, 1, 2
2020/7/14, 118, 81, 22, 10, 16, 4
2020/7/15, 131, 60, 16, 8, 8, 3
2020/7/16, 104, 62, 16, 8, 1, 4
2020/7/17, 111, 69, 13, 9, 17, 5
2020/7/18, 127, 61, 24, 4, 12, 3
2020/7/19, 124, 56, 32, 6, 1, 3
2020/7/20, 115, 42, 47, 9, 6, 4
2020/7/21, 86, 54, 18, 8, 1, 4
2020/7/22, 113, 54, 27, 5, 2, 2
2020/7/23, 104, 56, 22, 8, 2, 4
2020/7/24, 91, 49, 66, 6, , 3
2020/7/25, 74, 53, 69, 6, 1, 3
2020/7/26, 90, 59, 60, 6, 2, 5
2020/7/27, 109, 59, 35, 14, 3, 4
2020/7/28, 100, 59, 32, 7, 1, 4
2020/7/29, 112, 43, 24, 7, , 5
2020/7/30, 83, 65, 21, 9, , 5
2020/7/31, 101, 51, 15, 5, 18, 3
2020/8/1, 86, 55, 17, 4, , 3
2020/8/2, 108, 69, 17, 4, , 3
2020/8/3, 117, 63, 21, 9, 7, 6
2020/8/4, 105, 77, 21, 10, 1, 6
2020/8/5, 127, 63, 56, 8, 14, 5
2020/8/6, 102, 49, 26, 8, 1, 4
2020/8/7, 74, 65, 30, 6, 11, 4
2020/8/8, 113, 76, 23, 6, 45, 4
2020/8/9, 131, 58, 25, 8, 20, 5
2020/8/10, 94, 63, 24, 9, 10, 6
2020/8/11, 123, 55, 26, 10, 12, 5
2020/8/12, 96, 44, 22, 10, 68, 6
2020/8/13, 83, 72, 21, 11, 63, 5
2020/8/14, 125, 63, 25, 8, 18, 4
2020/8/15, 98, 57, 25, 6, , 4
2020/8/16, 95, 48, 23, 9, , 5
2020/8/17, 85, 58, 23, 10, 5, 5
2020/8/18, 100, 45, 22, 9, 10, 5
2020/8/19, 74, 33, 24, 6, 7, 5
2020/8/20, 61, 41, 20, 8, , 4
2020/8/21, 75, 59, 21, 8, , 5
2020/8/22, 92, 53, 24, 5, 1, 3
2020/8/23, 80, 47, 23, 7, 1, 3
2020/8/24, 73, 57, 19, 9, 1, 4
2020/8/25, 87, 49, 23, 5, 1, 3
2020/8/26, 86, 46, 21, 8, 1, 4
2020/8/27, 79, 62, 20, 9, 1, 6
2020/8/28, 112, 61, 23, 10, 1, 5
2020/8/29, 103, 57, 17, 7, 1, 3
2020/8/30, 94, 45, 18, 7, 2, 3
2020/8/31, 66, 62, 22, 9, 2, 4
2020/9/1, 100, 78, 23, 10, 2, 6
2020/9/2, 134, 71, 20, 9, 2, 5
2020/9/3, 118, 68, 20, 10, 2, 5
2020/9/4, 112, 65, 22, 7, 2, 4
2020/9/5, 116, 44, 23, 7, 2, 4
2020/9/6, 90, 56, 26, 6, 2, 3
2020/9/7, 102, 55, 26, 4, 2, 3
2020/9/8, 111, 64, 28, 5, 2, 3
2020/9/9, 114, 67, 31, 4, 2, 3
2020/9/10, 119, 67, 23, 4, 2, 3
2020/9/11, 114, 76, 23, 4, 8, 3
2020/9/12, 174, 97, 19, 7, 2, 5
2020/9/13, 158, 82, 28, 5, 2, 5
2020/9/14, 148, 93, 22, 6, 2, 5
2020/9/15, 162, 91, 20, 5, 1, 5
2020/9/16, 147, 84, 28, 5, 1, 4
2020/9/17, 150, 72, 27, 5, 1, 2
2020/9/18, 130, 117, 25, 12, 1, 8
2020/9/19, 172, 106, 29, 8, 1, 5
2020/9/20, 167, 89, 33, 8, 2, 5
2020/9/21, 148, 82, 19, 11, 3, 5
2020/9/22, 133, 71, 18, 11, 5, 6
2020/9/23, 117, 76, 17, 10, 1, 5
2020/9/24, 128, 101, 25, 10, 2, 6
2020/9/25, 167, 99, 28, 8, 1, 6
2020/9/26, 164, 97, 36, 6, 2, 3
2020/9/27, 153, 114, 33, 8, 2, 5
2020/9/28, 159, 115, 34, 8, 2, 4
2020/9/29, 157, 103, 38, 7, 2, 3
2020/9/30, 157, 109, 37, 10, 2, 4
2020/4/1, 86, 54, 23, 10, 15, 1
2020/4/2, 65, 47, 25, 12, 4, 1
2020/4/3, 81, 48, 24, 12, 3, 1
2020/4/4, 90, 58, 27, 12, 3, 2
2020/4/5, 97, 61, 26, 13, 3, 2
2020/4/6, 104, 54, 19, 11, 3, 1
2020/4/7, 82, 58, 25, 10, 6, 1
2020/4/8, 96, 57, 27, 11, 1, 1
2020/4/9, 104, 67, 25, 12, 1, 2
2020/4/10, 113, 62, 24, 10, 5, 2
2020/4/11, 97, 58, 27, 8, 1, 2
2020/4/12, 92, 67, 27, 8, 21, 3
2020/4/13, 118, 79, 32, 8, 7, 3
2020/4/14, 128, 77, 29, 7, 7, 2
2020/4/15, 112, 80, 29, 9, 7, 2
2020/4/16, 117, 68, 21, 10, 47, 2
2020/4/17, 98, 51, 21, 6, 19, 1
2020/4/18, 69, 47, 27, 8, 2, 1
2020/4/19, 72, 72, 186, 8, 21, 2
2020/4/20, 122, 36, 95, 7, 8, 1
2020/4/21, 67, 74, 290, 12, 15, 3
2020/4/22, 119, 85, 15, 7, 9, 2
2020/4/23, 123, 98, 15, 11, 60, 3
2020/4/24, 137, 102, 26, 8, 10, 3
2020/4/25, 114, , 117, 7, 2, 2
