date, pm25, pm10, o3, no2, so2, co
2020/7/29, 80, 20, 8, 1, 43, 3
2020/7/30, 50, 46, 11, 1, 44, 3
2020/7/31, 91, 37, 10, 1, 49, 3
2020/8/1, 70, 31, 11, 1, 26, 3
2020/8/2, 78, 42, 12, 1, 27, 2
2020/8/3, 75, 32, 14, 1, 30, 2
2020/8/4, 67, 41, 11, 1, 47, 3
2020/8/5, 88, 29, 12, 2, 46, 2
2020/8/6, 59, 27, 7, 3, , 2
2020/8/7, 55, 39, 9, 4, 7, 3
2020/8/8, 79, 34, 7, 2, , 2
2020/8/9, 79, 29, 9, 3, 5, 3
2020/8/10, 76, 38, 6, 5, 16, 3
2020/8/11, 82, 42, 8, 2, 30, 3
2020/8/12, 73, 22, 3, 2, , 3
2020/8/13, 51, 31, 4, 5, 19, 2
2020/8/14, 59, 36, 6, 6, 1, 2
2020/8/15, 76, 38, 5, 6, 1, 2
2020/8/16, 84, 31, 9, 5, 2, 2
2020/8/17, 71, 35, 15, 4, 1, 3
2020/8/18, 83, 24, 69, 5, 6, 4
2020/8/19, 59, 27, 2, 4, 2, 2
2020/8/20, 43, 25, 2, 4, 3, 3
2020/8/21, 52, 31, 3, 4, 2, 2
2020/8/22, 65, 30, 4, 4, 2, 1
2020/8/23, 61, 35, 20, 5, 7, 2
2020/8/24, 56, 32, 6, 3, 2, 2
2020/8/25, 69, 39, 5, 4, 2, 2
2020/8/26, 72, 37, 6, 5, 19, 2
2020/8/27, 72, 41, 2, 3, 2, 2
2020/8/28, 81, 36, 7, 3, 2, 2
2020/8/29, 68, 34, 5, 2, 4, 1
2020/8/30, 70, 33, 7, 2, 2, 1
2020/8/31, 57, 43, 9, 3, 2, 2
2020/9/1, 77, 47, 25, 3, 18, 4
2020/9/2, 80, 61, 7, 4, 2, 2
2020/9/3, 98, 46, 8, 5, 8, 3
2020/9/4, 95, 51, 9, 4, 23, 3
2020/9/5, 113, 36, 10, 2, 2, 2
2020/9/6, 69, 64, 8, 4, 37, 3
2020/9/7, 88, 49, 8, 2, 1, 3
2020/9/8, 97, 54, 7, 3, 9, 3
2020/9/9, 112, 53, 8, 2, 1, 3
2020/9/10, 117, 58, 9, 2, 2, 3
2020/9/11, 121, 58, 14, 3, 8, 3
2020/9/12, 139, 61, 16, 2, 2, 3
2020/9/13, 138, 65, 15, 3, 2, 3
2020/9/14, 141, 61, 12, 2, 2, 3
2020/9/15, 142, 66, 12, 2, 2, 3
2020/9/16, 140, 59, 12, 1, 12, 3
2020/9/17, 119, 55, 12, 1, 2, 3
2020/9/18, 101, 61, 17, , 1, 4
2020/9/19, 119, 67, 15, , 2, 3
2020/9/20, 134, 60, 10, , 4, 3
2020/9/21, 109, 59, 9, , 3, 3
2020/9/22, 101, 48, 10, , 2, 3
2020/9/23, 78, 53, 12, , 2, 3
2020/9/24, 104, 77, 14, , 16, 4
2020/9/25, 144, 330, 16, , 2, 3
2020/9/26, 126, 266, 14, 5, 14, 4
2020/9/27, 95, 69, 26, 3, 9, 4
2020/9/28, 132, 67, 16, 2, 9, 3
2020/9/29, 150, 64, 19, 1, 3, 3
2020/9/30, 144, 62, 18, 2, 6, 3
2020/4/1, 82, 48, 12, 1, 7, 1
2020/4/2, 77, 30, 12, 1, 8, 1
2020/4/3, 64, 44, 12, 2, 4, 1
2020/4/4, 81, 58, 14, 4, 7, 2
2020/4/5, 105, 61, 13, 3, 7, 2
2020/4/6, 118, 71, 11, 2, 7, 1
2020/4/7, 105, 52, 11, 2, 6, 1
2020/4/8, 84, 57, 12, 2, 9, 1
2020/4/9, 104, 66, 11, 3, 11, 2
2020/4/10, 114, 99, 12, 3, 13, 2
2020/4/11, 120, , 12, 2, 14, 1
2020/4/12, 86, 35, 14, 2, 20, 2
2020/4/13, 107, 57, 17, 5, 30, 3
2020/4/14, 140, 73, 18, 6, 33, 4
2020/4/15, 160, 74, 19, 6, 31, 3
2020/4/16, 155, 56, 12, 3, 27, 1
2020/4/17, 109, 33, 15, 2, 56, 1
2020/4/18, 81, 32, 14, 5, 17, 1
2020/4/19, 79, 323, 17, 5, 5, 2
2020/4/20, 135, 29, 14, 4, 3, 2
2020/4/21, 83, 42, 14, 7, 5, 2
2020/4/22, 118, 50, 20, 5, 19, 5
2020/4/23, 128, 73, 24, 7, 38, 4
2020/4/24, 160, 71, 18, 5, 40, 3
2020/4/25, 144, 50, 17, 3, 78, 3
2020/4/26, 121, 37, 21, 2, 3, 2
2020/4/27, 77, 46, 25, 3, 5, 2
2020/4/28, 85, 74, 36, 4, 12, 4
2020/4/29, 161, 72, 33, 4, 14, 3
2020/4/30, 159, 75, 31, 4, 17, 3
2020/5/1, 148, 73, 27, 2, 17, 2
2020/5/2, 158, 65, 28, 2, 28, 2
2020/5/3, 133, 42, 23, 3, 7, 4
2020/5/4, 90, 63, 27, 4, 2, 3
2020/5/5, 127, 63, 29, 3, 4, 3
2020/5/6, 143, 44, 32, 7, 20, 3
2020/5/7, 121, 77, 38, 7, 23, 4
2020/5/8, 167, 84, 38, 6, 24, 5
2020/5/9, 165, 62, 24, 3, 43, 3
2020/5/10, 131, 35, 27, 3, , 2
2020/5/11, 81, 39, 33, 4, 17, 2
2020/5/12, 84, 75, 17, 5, 39, 4
2020/5/13, 156, 72, 22, 5, 60, 4
2020/5/14, 146, 50, 15, 2, 2, 1
2020/5/15, 94, 56, 18, 3, 15, 2
2020/5/16, 110, 77, 17, 5, 28, 5
2020/5/17, 154, 78, 14, 7, 9, 5
2020/5/18, 173, 72, 12, 8, 14, 3
2020/5/19, 155, 68, 19, 5, 16, 3
2020/5/20, 151, 90, 16, 4, 22, 4
2020/5/21, 165, 90, 24, 10, 30, 6
2020/5/22, 167, 103, 22, 8, 42, 6
2020/5/23, 171, 273, 25, 5, 30, 3
2020/5/24, 137, 71, 23, 4, 32, 3
2020/5/25, 154, 47, 43, 7, 31, 3
