date, pm25, pm10, o3, no2, so2, co
2020/8/21, 50, 49, 9, , 7, 
2020/8/22, 76, 55, 9, , 10, 1
2020/8/23, 62, 51, 8, , 18, 
2020/8/24, 73, 61, 6, , 5, 
2020/8/25, 65, 58, 3, , 6, 1
2020/8/26, 57, 64, 3, , 4, 1
2020/8/27, 73, 68, 5, , 3, 1
2020/8/28, 76, 67, 13, , 5, 1
2020/8/29, 75, 59, 11, , 43, 
2020/8/30, 67, 41, 14, , 7, 3
2020/8/31, 59, 68, 27, , 5, 1
2020/9/1, 96, 66, 15, , 3, 1
2020/9/2, 85, 80, 15, , 5, 1
2020/9/3, 96, 84, 15, , 7, 3
2020/9/4, 90, 98, 16, , 47, 2
2020/9/5, 98, 57, 17, , 43, 
2020/9/6, 54, 72, 15, , 4, 2
2020/9/7, 73, 109, 21, , 18, 3
2020/9/8, 65, 77, 22, , 8, 2
2020/9/9, 84, 87, 25, , 2, 2
2020/9/10, 127, 94, 30, , 2, 2
2020/9/11, 119, 99, 31, , 4, 3
2020/9/12, 121, 98, 27, , 15, 2
2020/9/13, 102, 101, 29, 17, 5, 2
2020/9/14, 103, 113, 29, 30, 2, 1
2020/9/15, 109, 121, 25, 29, 1, 
2020/9/16, 114, 127, 25, 27, 4, 
2020/9/17, 96, 87, 23, 24, 28, 1
2020/9/18, 82, 97, 30, 24, 35, 1
2020/9/19, 97, 118, 29, 24, 2, 
2020/9/20, 122, 101, 35, 17, 2, 2
2020/9/21, 135, 90, 20, 14, 20, 2
2020/9/22, 141, 80, 18, 10, 42, 1
2020/9/23, 94, 81, 27, 7, 1, 2
2020/9/24, 91, 127, 36, 7, , 4
2020/9/25, 107, 143, 28, 3, 3, 1
2020/9/26, 104, 84, 23, , 1, 1
2020/9/27, 74, 123, 34, , 2, 2
2020/9/28, 107, 120, 39, , 9, 2
2020/9/29, 99, 109, 39, , 2, 3
2020/9/30, 120, 113, 40, , 2, 2
2020/4/1, 89, 61, 19, 17, 2, 
2020/4/2, 77, 50, 21, 21, 2, 
2020/4/3, 63, 57, 21, 24, 4, 2
2020/4/4, 77, 68, 23, 23, 8, 3
2020/4/5, 102, 81, 21, 25, 8, 2
2020/4/6, 116, 79, 18, 18, 2, 1
2020/4/7, 93, 68, 18, 23, 3, 1
2020/4/8, 83, 76, 19, 25, 6, 2
2020/4/9, 98, 82, 18, 28, 5, 2
2020/4/10, 117, 89, 20, 24, 7, 2
2020/4/11, 111, 67, 20, 22, 47, 1
2020/4/12, 81, 87, 20, 28, 75, 3
2020/4/13, 109, 114, 20, 25, 10, 3
2020/4/14, 130, 178, 24, 23, 8, 5
2020/4/15, 163, 151, 22, 29, 8, 3
2020/4/16, 154, 105, 15, 17, 6, 1
2020/4/17, 100, 79, 18, 16, 37, 1
2020/4/18, 89, 70, 19, 31, 2, 1
2020/4/19, 81, 132, 18, 32, 7, 3
2020/4/20, 134, 75, 20, 33, 3, 1
2020/4/21, 78, 119, 20, 29, 8, 3
2020/4/22, 114, 148, 19, 28, 9, 3
2020/4/23, 140, 176, 24, 26, 14, 4
2020/4/24, 152, 175, 16, 40, 8, 5
2020/4/25, 158, , , , , 
2020/4/27, 89, 117, 25, 9, 45, 2
2020/4/28, 115, 160, 29, 11, 13, 6
2020/4/29, 168, 103, 32, 8, 14, 5
2020/4/30, 150, 139, 38, 31, 22, 6
2020/5/1, 138, 148, 37, 23, 25, 5
2020/5/2, 148, 78, 32, 11, 30, 4
2020/5/3, 113, 53, 27, 14, 28, 2
2020/5/4, 80, 118, 35, 14, 2, 3
2020/5/5, 119, 134, 39, 5, 8, 3
2020/5/6, 139, 82, 40, 5, 18, 5
2020/5/7, 116, 148, 41, 5, 62, 4
2020/5/8, 136, 160, 40, 2, 11, 6
2020/5/9, 160, 107, 27, 19, 5, 5
2020/5/10, 120, 91, 29, 15, 22, 3
2020/5/11, 109, 108, 35, 19, 25, 2
2020/5/12, 137, 209, 30, 33, 123, 5
2020/5/13, 164, 194, 56, 33, 69, 4
2020/5/14, 163, 116, 24, 54, 22, 3
2020/5/15, 83, 100, 51, 44, 22, 2
2020/5/16, 79, 135, 62, 58, 26, 4
2020/5/17, 121, 168, 54, 60, 35, 8
2020/5/18, 145, 158, 41, 42, 34, 4
2020/5/19, 166, 110, 40, 47, 30, 3
2020/5/20, 122, 125, 36, 53, 34, 4
2020/5/21, 122, 134, 49, 70, 59, 6
2020/5/22, 143, 183, 44, 33, 105, 6
2020/5/23, 175, 130, 37, 38, 15, 4
2020/5/24, 161, 112, 27, 39, 26, 5
2020/5/25, 164, , , , , 
2020/5/27, 146, 218, 29, 9, 24, 1
2020/5/28, 125, 64, 25, 12, 27, 2
2020/5/29, 69, 77, 38, 12, 30, 1
2020/5/30, 109, 51, 25, 9, 29, 
2020/5/31, 70, 43, 24, 8, 28, 1
2020/6/1, 58, 73, 24, 39, 34, 3
2020/6/2, 98, 98, 57, 33, 22, 2
2020/6/3, 121, 108, 42, 17, 9, 4
2020/6/4, 147, 74, 39, 10, 1, 2
2020/6/5, 120, 82, 38, 10, 2, 2
2020/6/6, 114, 80, 27, 21, 2, 3
2020/6/7, 106, 92, 40, 19, , 3
2020/6/8, 117, 118, 33, 39, 12, 6
2020/6/9, 147, 140, 45, 41, 19, 3
2020/6/10, 169, 133, 45, 25, 16, 4
2020/6/11, 161, 135, 25, 27, 17, 5
2020/6/12, 158, 138, 19, 23, 13, 4
2020/6/13, 147, 111, 25, 33, 8, 4
2020/6/14, 120, 124, 30, 15, 80, 3
2020/6/15, 152, 117, 22, 25, 85, 3
2020/6/16, 138, 97, 29, 11, 89, 4
2020/6/17, 114, 96, 53, 12, 89, 3
2020/6/18, 120, 132, 3, 11, 68, 5
2020/6/19, 140, 112, 27, 19, 1, 2
2020/6/20, 152, 108, 30, 16, 2, 1
2020/6/21, 145, 88, 36, 15, 1, 3
2020/6/22, 116, 84, 21, 11, 4, 2
2020/6/23, 129, 81, 21, 15, 11, 2
2020/6/24, 113, 81, 32, 31, 19, 2
2020/6/25, 96, 97, 38, 25, 20, 1
2020/6/26, 113, 128, 25, 29, 21, 1
2020/6/27, 132, 221, 24, 28, 23, 2
2020/6/28, 183, 185, 30, 21, 30, 3
2020/6/29, 170, 86, 26, 13, 6, 2
2020/6/30, 115, 108, 33, 15, 8, 2
2020/1/1, 243, 273, 29, 27, 11, 7
2020/1/2, 209, 213, 31, 31, 17, 7
2020/1/3, 209, 201, 42, 33, 20, 3
2020/1/4, 190, 167, 33, 38, 25, 4
2020/1/5, 178, 151, 15, 33, 11, 3
2020/1/6, 172, 100, 19, 26, 15, 5
2020/1/7, 154, 98, 10, 32, 9, 3
2020/1/8, 152, 97, 24, 31, 9, 1
2020/1/9, 151, 126, 31, 41, 9, 4
2020/1/10, 162, 144, 36, 40, 10, 4
2020/1/11, 168, 165, 35, 39, 8, 4
2020/1/12, 181, 290, 22, 32, 6, 8
2020/1/13, 219, 121, 25, 29, 7, 2
2020/1/14, 153, 125, 14, 33, 3, 2
2020/1/15, 159, 163, 9, 30, 8, 4
2020/1/16, 176, 142, 25, 29, 10, 6
2020/1/17, 156, 150, 18, 34, 17, 3
2020/1/18, 154, 165, 15, 34, 10, 3
2020/1/19, 170, 202, 26, 35, 12, 4
2020/1/20, 177, 272, 14, 34, 4, 9
2020/1/21, 191, 134, 32, 34, 11, 5
2020/1/22, 149, 96, 31, 35, 13, 
2020/1/23, 116, 112, 31, 39, 24, 2
2020/1/24, 140, 307, 22, 41, 8, 6
2020/1/25, 201, 247, 28, 43, 8, 7
2020/1/26, 196, 281, 9, 37, 9, 7
2020/1/27, 140, 135, 12, 32, 13, 2
