date, pm25, pm10, o3, no2, so2, co
2020/7/24, 74, , 4, 6, , 3
2020/7/25, 59, , , , , 
2020/7/27, 137, 78, 4, 12, , 5
2020/7/28, 96, 41, 3, 8, , 5
2020/7/29, 57, 31, 3, 7, , 5
2020/7/30, 62, 50, 4, 8, , 5
2020/7/31, 80, 32, 4, 6, , 5
2020/8/1, 63, 77, 5, 8, , 5
2020/8/2, 120, 82, 4, 14, , 5
2020/8/3, 103, 64, 2, 21, , 5
2020/8/4, 80, 52, 4, 6, , 3
2020/8/5, 79, 29, 4, 2, , 3
2020/8/6, 37, 29, 4, 10, , 3
2020/8/7, 48, 45, 6, 8, , 1
2020/8/8, 79, 38, 4, 7, , 
2020/8/9, 74, 48, 4, 5, , 3
2020/8/10, 76, 50, 3, 8, , 5
2020/9/3, 153, , 6, 10, , 5
2020/9/4, 122, , 5, 15, , 6
2020/9/5, 111, , 7, 10, , 5
2020/9/6, 87, , 6, 16, , 6
2020/9/7, 105, 70, 8, 12, , 6
2020/9/8, 106, 78, 8, 12, , 6
2020/9/9, 124, 83, 7, 12, , 7
2020/9/10, 130, 95, 8, 17, , 7
2020/9/11, 141, 113, 10, 20, , 7
2020/9/12, 155, 106, 9, 18, , 6
2020/9/13, 153, 122, 8, 21, , 7
2020/9/14, 157, 112, 9, 20, , 6
2020/9/15, 157, 117, 9, 15, , 6
2020/9/16, 156, 104, 5, 13, , 6
2020/9/17, 134, 88, 7, 16, , 7
2020/9/18, 122, 102, 9, 21, , 6
2020/9/19, 152, 112, 10, 16, , 6
2020/9/20, 158, 107, 10, 18, , 6
2020/9/21, 153, 70, 4, 12, , 6
2020/9/22, 84, 57, 4, 8, , 6
2020/9/23, 65, 62, 6, 8, , 7
2020/9/24, 74, 102, 9, 19, , 6
2020/9/25, 134, 126, 7, 20, , 5
2020/9/26, 166, 95, 8, 17, , 7
2020/9/27, 116, 121, 8, 17, , 7
2020/9/28, 148, 125, 9, 16, , 8
2020/9/29, 144, 116, 10, 16, , 7
2020/9/30, 147, 119, 10, 21, , 7
2020/4/1, 86, 64, 9, 2, 2, 14
2020/4/2, 88, 61, 10, 2, 4, 9
2020/4/3, 85, 80, 9, 4, 6, 12
2020/4/4, 114, 94, 11, 11, 5, 21
2020/4/5, 138, 101, 9, 6, 5, 20
2020/4/6, 137, 81, 7, 1, 3, 19
2020/4/7, 99, 82, 9, 5, 5, 16
2020/4/8, 104, 111, 9, 7, 7, 19
2020/4/9, 137, 122, 9, 9, 11, 26
2020/4/10, 176, 98, 8, 9, 4, 14
2020/4/11, 132, 93, 7, 10, 4, 20
2020/4/12, 123, 128, 9, 12, 9, 20
2020/4/13, 154, 194, 8, 15, 9, 20
2020/4/14, 163, 186, 7, 11, 6, 19
2020/4/15, 166, 197, 9, 17, 8, 20
2020/4/16, 178, 111, 7, 9, 3, 17
2020/4/17, 101, 64, 7, 2, 1, 17
2020/4/18, 65, 64, 9, 13, 2, 13
2020/4/19, 79, 144, 8, 16, 6, 20
2020/4/20, 127, 79, 9, 8, 6, 16
2020/4/21, 104, 115, 10, 15, 9, 18
2020/4/22, 137, 120, 9, 12, 6, 15
2020/4/23, 152, 166, 10, 9, 8, 18
2020/4/24, 139, 172, 10, 14, 6, 18
2020/4/25, 146, 140, 8, 6, 3, 17
2020/4/26, 105, 66, 7, 3, 2, 15
2020/4/27, 91, 133, 9, 4, 3, 17
2020/4/28, 93, 134, 10, 10, 5, 18
2020/4/29, 157, 113, 9, 8, 5, 18
2020/4/30, 158, 88, 10, 4, 3, 15
2020/5/1, 122, 104, 9, 5, 3, 14
2020/5/2, 108, 122, 9, 4, 3, 17
2020/5/3, 113, 47, 9, 9, 3, 16
2020/5/4, 69, 92, 10, 13, 9, 15
2020/5/5, 131, 95, 11, 7, 5, 17
2020/5/6, 115, 48, 11, 5, 4, 15
2020/5/7, 75, 95, 14, 9, 6, 16
2020/5/8, 151, 117, 3, 11, 2, 17
2020/5/9, 160, 70, 2, 6, 2, 14
2020/5/10, 104, 52, 7, 4, 5, 20
2020/5/11, 92, 67, 7, 4, 4, 11
2020/5/12, 118, 135, 5, 15, 2, 13
2020/5/13, 164, 153, 6, 15, 2, 13
2020/5/14, 174, 90, 10, 7, 5, 10
2020/5/15, 112, 111, 15, 5, 7, 11
2020/5/16, 131, , , , , 
2020/5/18, 161, 109, 15, 21, 9, 11
2020/5/19, 141, 116, 16, 12, 9, 11
2020/5/20, 137, 157, 17, 13, 13, 11
2020/5/21, 156, 211, 21, 23, 15, 16
2020/5/22, 199, 215, 11, 13, 4, 15
2020/5/23, 182, , 8, 14, 4, 13
2020/5/24, 173, , 14, 13, 10, 12
2020/5/25, 142, 105, 16, 13, 14, 12
2020/5/26, 158, 105, 18, 12, 7, 11
2020/5/27, 136, 109, 7, 2, 3, 3
2020/5/28, 99, 10, 6, 5, 5, 3
2020/5/29, 71, 9, 10, 5, 5, 4
2020/5/30, 77, 9, 7, 3, 4, 5
2020/5/31, 69, 14, 10, 6, 4, 3
2020/6/1, 72, 46, 11, 11, 6, 5
2020/6/2, 112, 74, 13, 13, 5, 5
2020/6/3, 110, 91, 9, 8, 6, 6
2020/6/4, 147, 48, 10, 3, 5, 4
2020/6/5, 95, 54, 10, 3, 6, 4
2020/6/6, 102, 62, 8, 7, 4, 5
2020/6/7, 120, 76, 11, 12, 2, 6
2020/6/8, 140, 88, 10, 19, 1, 6
2020/6/9, 147, 103, 12, 15, 5, 6
2020/6/10, 150, 111, 10, 10, 5, 7
2020/6/11, 156, 89, 7, 6, 2, 7
2020/6/12, 146, 91, 5, 4, 2, 6
2020/6/13, 135, 86, 6, 7, 3, 6
2020/6/14, 150, 89, 8, 5, 4, 6
2020/6/15, 140, 70, 10, 4, 6, 5
2020/6/16, 117, 54, 6, 4, 4, 4
2020/6/17, 94, 63, 5, 5, 2, 5
2020/6/18, 105, 66, 5, 3, 1, 6
2020/6/19, 115, 65, 2, 4, 3, 5
2020/6/20, 93, 50, 6, 1, 2, 2
2020/6/21, 102, 56, 4, 3, 1, 5
2020/6/22, 105, 52, 2, 2, 3, 5
2020/6/23, 74, 56, 2, 3, 2, 5
2020/6/24, 87, 73, 4, 10, 2, 5
2020/6/25, 123, 68, 9, 7, 3, 4
2020/6/26, 125, 116, 6, 9, 8, 4
2020/6/27, 135, 195, 6, 12, 9, 5
2020/6/28, 148, 83, 6, 6, 2, 4
2020/6/29, 111, 53, 6, 2, 3, 4
2020/6/30, 92, 77, 6, 3, 3, 5
2020/1/1, 281, , , , , 
2020/1/3, 195, 153, 14, 40, 8, 5
2020/1/4, 254, 144, 16, 34, 12, 5
2020/1/5, 243, 108, 6, 33, 6, 4
2020/1/6, 213, 78, 8, 18, 4, 4
2020/1/7, 148, 63, 7, 19, 3, 4
2020/1/8, 131, 83, 9, 15, 3, 2
2020/1/9, 161, 89, 13, 17, 2, 5
2020/1/10, 184, 129, 16, 30, 6, 6
2020/1/11, 232, 231, 14, 39, 6, 13
2020/1/12, 342, 186, 9, 31, 4, 12
2020/1/13, 292, 146, 7, 26, 4, 9
2020/1/14, 212, 108, 7, 19, 3, 4
2020/1/15, 178, 103, 5, 16, 3, 5
2020/1/16, 173, 64, 8, 13, 3, 2
2020/1/17, 126, 84, 6, 17, 2, 5
2020/1/18, 137, 134, 12, 17, 3, 4
2020/1/19, 197, 187, 9, 26, 4, 9
2020/1/20, 212, 259, 5, 36, 5, 16
2020/1/21, 264, 121, 5, 21, 4, 8
2020/1/22, 187, 90, 6, 12, 4, 3
2020/1/23, 137, 101, 6, 19, 6, 3
2020/1/24, 155, 220, 4, 32, 7, 7
2020/1/25, 232, 206, 5, 31, 6, 8
2020/1/26, 199, 222, 5, 34, 9, 8
2020/1/27, 202, 98, 4, 17, 4, 4
2020/1/28, 155, 68, 7, 19, 3, 3
2020/1/29, 106, 95, 7, 17, 2, 4
2020/1/30, 120, 99, 6, 20, 3, 4
2020/1/31, 132, 111, 4, 22, 2, 7
2020/2/1, 149, , , , , 
2020/2/5, 141, 122, 10, 17, 4, 13
2020/2/6, 180, 160, 9, 21, 5, 13
2020/2/7, 186, 142, 10, 16, 4, 13
2020/2/8, 185, 138, 11, 18, 3, 13
2020/2/9, 191, 157, 11, 18, 4, 13
2020/2/10, 196, 175, 13, 18, 6, 14
2020/2/11, 208, 180, 11, 11, 3, 13
2020/2/12, 193, 99, 8, 6, 4, 11
2020/2/13, 152, 85, 4, 5, 3, 10
2020/2/14, 154, 139, 6, 16, 5, 13
