date, pm25, pm10, o3, no2, so2, co
2020/9/16, 138, 82, 52, 15, 10, 7
2020/9/17, 144, 84, 38, 7, 7, 16
2020/9/18, 142, 64, 58, 21, 4, 10
2020/9/19, 123, 58, 42, 21, 7, 19
2020/9/20, 129, 58, 40, 6, 5, 8
2020/9/21, 91, 41, 27, 5, 5, 13
2020/9/22, 70, 22, 35, 6, 6, 7
2020/9/23, 71, 22, 65, 6, 7, 6
2020/9/24, 58, 49, 29, 7, 5, 8
2020/9/25, 81, 70, 34, 14, 4, 14
2020/9/26, 132, 93, 36, 6, 4, 14
2020/9/27, 169, 103, 17, 14, 4, 12
2020/9/28, 152, 119, 14, 8, 2, 9
2020/9/29, 184, 111, 13, 11, 2, 10
2020/9/30, 175, 121, 16, 7, 2, 8
2020/4/1, 134, , 4, 2, 3, 7
2020/4/2, 97, , 5, 3, 3, 7
2020/4/3, 66, , 6, 3, 3, 7
2020/4/4, 66, , 6, 3, 3, 7
2020/4/5, 90, , 7, 3, 2, 7
2020/4/6, 72, , 5, 2, 2, 7
2020/4/7, 77, , 3, 8, 3, 7
2020/4/8, 86, , 5, 3, 3, 7
2020/4/9, 75, , 7, 6, 3, 7
2020/4/10, 89, , 5, 8, 4, 7
2020/4/11, 110, , 4, 4, 3, 7
2020/4/12, 97, , 5, 8, 3, 9
2020/4/13, 139, , 4, 7, 2, 8
2020/4/14, 155, , 5, 8, 4, 9
2020/4/15, 118, , 5, 7, 6, 8
2020/4/16, 149, , 3, 11, 8, 9
2020/4/17, 84, , 3, 5, 7, 8
2020/4/18, 105, , 4, 8, 9, 10
2020/4/19, 127, , 4, 4, 3, 8
2020/4/20, 113, , 4, 3, 4, 7
2020/4/21, 123, , 4, 4, 3, 7
2020/4/22, 107, , 6, 6, 2, 8
2020/4/23, 81, , 5, 5, 4, 8
2020/4/24, 138, , 6, 4, 6, 8
2020/4/25, 117, , 5, 2, 3, 7
2020/4/26, 129, , 5, 3, 2, 7
2020/4/27, 102, , 5, 2, 3, 7
2020/4/28, 96, , 5, 3, 3, 7
2020/4/29, 115, , 5, 4, 3, 7
2020/4/30, 105, , 8, 2, 2, 7
2020/5/1, 121, , 6, 2, 2, 7
2020/5/2, 116, , 8, 2, 5, 7
2020/5/3, 103, , 4, 4, 3, 9
2020/5/4, 85, , 12, 3, 5, 8
2020/5/5, 68, , 12, 5, 3, 7
2020/5/6, 92, , 16, 4, 3, 8
2020/5/7, 102, , 15, 3, 3, 7
2020/5/8, 83, , 18, 3, 3, 7
2020/5/9, 90, , 17, 3, 3, 8
2020/5/10, 88, , 14, 5, 3, 7
2020/5/11, 79, , 13, 5, 3, 7
2020/5/12, 90, , 11, 7, 5, 9
2020/5/13, 88, , 12, 7, 4, 9
2020/5/14, 90, , 12, 10, 3, 7
2020/5/15, 125, , 15, 5, 3, 6
2020/5/16, 88, , 16, 10, 3, 7
2020/5/17, 93, , 16, 11, 3, 6
2020/5/18, 94, , 16, 13, 3, 7
2020/5/19, 91, , 19, , 4, 6
2020/5/20, 181, , 32, 1, 3, 7
2020/5/21, 90, , 39, 1, 3, 11
2020/5/22, 97, , 32, 1, 1, 11
2020/5/23, 102, , 29, 1, 1, 15
